real world time stamp: 2023-06-21 14:36:38.245985	frame = 111	 simulation time = 2.20000	 ego_vehicle speed = 12.7600	 ego_vehicle location = 28.199600	 next light status = 48green
real world time stamp: 2023-06-21 14:36:38.246030	frame = 112	 simulation time = 2.22000	 ego_vehicle speed = 12.8760	 ego_vehicle location = 28.713480	 next light status = 48green
real world time stamp: 2023-06-21 14:36:38.246075	frame = 113	 simulation time = 2.24000	 ego_vehicle speed = 12.9920	 ego_vehicle location = 29.232000	 next light status = 48green
real world time stamp: 2023-06-21 14:36:38.246120	frame = 114	 simulation time = 2.26000	 ego_vehicle speed = 13.1080	 ego_vehicle location = 29.755160	 next light status = 48green
real world time stamp: 2023-06-21 14:36:38.246169	frame = 115	 simulation time = 2.28000	 ego_vehicle speed = 13.2240	 ego_vehicle location = 30.282960	 next light status = 48green
real world time stamp: 2023-06-21 14:36:38.246215	frame = 116	 simulation time = 2.30000	 ego_vehicle speed = 13.3400	 ego_vehicle location = 30.815400	 next light status = 48green
real world time stamp: 2023-06-21 14:36:38.246260	frame = 117	 simulation time = 2.32000	 ego_vehicle speed = 13.4560	 ego_vehicle location = 31.352480	 next light status = 48green
real world time stamp: 2023-06-21 14:36:38.246305	frame = 118	 simulation time = 2.34000	 ego_vehicle speed = 13.5720	 ego_vehicle location = 31.894200	 next light status = 48green
real world time stamp: 2023-06-21 14:36:38.246349	frame = 119	 simulation time = 2.36000	 ego_vehicle speed = 13.6880	 ego_vehicle location = 32.440560	 next light status = 48green
real world time stamp: 2023-06-21 14:36:38.246394	frame = 120	 simulation time = 2.38000	 ego_vehicle speed = 13.8040	 ego_vehicle location = 32.991560	 next light status = 48green
real world time stamp: 2023-06-21 14:36:38.246438	frame = 121	 simulation time = 2.40000	 ego_vehicle speed = 13.9200	 ego_vehicle location = 33.547200	 next light status = 48green
real world time stamp: 2023-06-21 14:36:38.246482	frame = 122	 simulation time = 2.42000	 ego_vehicle speed = 14.0360	 ego_vehicle location = 34.107480	 next light status = 48green
real world time stamp: 2023-06-21 14:36:38.246526	frame = 123	 simulation time = 2.44000	 ego_vehicle speed = 14.1520	 ego_vehicle location = 34.672400	 next light status = 48green
real world time stamp: 2023-06-21 14:36:38.246569	frame = 124	 simulation time = 2.46000	 ego_vehicle speed = 14.2680	 ego_vehicle location = 35.241960	 next light status = 48green
real world time stamp: 2023-06-21 14:36:38.246613	frame = 125	 simulation time = 2.48000	 ego_vehicle speed = 14.3840	 ego_vehicle location = 35.816160	 next light status = 48green
real world time stamp: 2023-06-21 14:36:38.246658	frame = 126	 simulation time = 2.50000	 ego_vehicle speed = 14.5000	 ego_vehicle location = 36.395000	 next light status = 48green
real world time stamp: 2023-06-21 14:36:38.246705	frame = 127	 simulation time = 2.52000	 ego_vehicle speed = 14.6160	 ego_vehicle location = 36.978480	 next light status = 48green
real world time stamp: 2023-06-21 14:36:38.246750	frame = 128	 simulation time = 2.54000	 ego_vehicle speed = 14.7320	 ego_vehicle location = 37.566600	 next light status = 48green
real world time stamp: 2023-06-21 14:36:38.246796	frame = 129	 simulation time = 2.56000	 ego_vehicle speed = 14.8480	 ego_vehicle location = 38.159360	 next light status = 48green
real world time stamp: 2023-06-21 14:36:38.246841	frame = 130	 simulation time = 2.58000	 ego_vehicle speed = 14.9640	 ego_vehicle location = 38.756760	 next light status = 48green
real world time stamp: 2023-06-21 14:36:38.246886	frame = 131	 simulation time = 2.60000	 ego_vehicle speed = 15.0800	 ego_vehicle location = 39.358800	 next light status = 48green
real world time stamp: 2023-06-21 14:36:38.246930	frame = 132	 simulation time = 2.62000	 ego_vehicle speed = 15.1960	 ego_vehicle location = 39.965480	 next light status = 48green
real world time stamp: 2023-06-21 14:36:38.246975	frame = 133	 simulation time = 2.64000	 ego_vehicle speed = 15.3120	 ego_vehicle location = 40.576800	 next light status = 48green
real world time stamp: 2023-06-21 14:36:38.247020	frame = 134	 simulation time = 2.66000	 ego_vehicle speed = 15.4280	 ego_vehicle location = 41.192760	 next light status = 48green
real world time stamp: 2023-06-21 14:36:38.247065	frame = 135	 simulation time = 2.68000	 ego_vehicle speed = 15.5440	 ego_vehicle location = 41.813360	 next light status = 48green
real world time stamp: 2023-06-21 14:36:38.247110	frame = 136	 simulation time = 2.70000	 ego_vehicle speed = 15.6600	 ego_vehicle location = 42.438600	 next light status = 48green
real world time stamp: 2023-06-21 14:36:38.247155	frame = 137	 simulation time = 2.72000	 ego_vehicle speed = 15.7760	 ego_vehicle location = 43.068480	 next light status = 48green
real world time stamp: 2023-06-21 14:36:38.247206	frame = 138	 simulation time = 2.74000	 ego_vehicle speed = 15.8920	 ego_vehicle location = 43.703000	 next light status = 48green
real world time stamp: 2023-06-21 14:36:38.247253	frame = 139	 simulation time = 2.76000	 ego_vehicle speed = 16.0080	 ego_vehicle location = 44.342160	 next light status = 48green
real world time stamp: 2023-06-21 14:36:38.247297	frame = 140	 simulation time = 2.78000	 ego_vehicle speed = 16.1240	 ego_vehicle location = 44.985960	 next light status = 48green
real world time stamp: 2023-06-21 14:36:38.247341	frame = 141	 simulation time = 2.80000	 ego_vehicle speed = 16.2400	 ego_vehicle location = 45.634400	 next light status = 48green
real world time stamp: 2023-06-21 14:36:38.247386	frame = 142	 simulation time = 2.82000	 ego_vehicle speed = 16.3560	 ego_vehicle location = 46.287480	 next light status = 48green
real world time stamp: 2023-06-21 14:36:38.247430	frame = 143	 simulation time = 2.84000	 ego_vehicle speed = 16.4720	 ego_vehicle location = 46.945200	 next light status = 48green
real world time stamp: 2023-06-21 14:36:38.247474	frame = 144	 simulation time = 2.86000	 ego_vehicle speed = 16.5880	 ego_vehicle location = 47.607560	 next light status = 48green
real world time stamp: 2023-06-21 14:36:38.247519	frame = 145	 simulation time = 2.88000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 48.273814	 next light status = 48green
real world time stamp: 2023-06-21 14:36:38.247563	frame = 146	 simulation time = 2.90000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 48.940482	 next light status = 48green
real world time stamp: 2023-06-21 14:36:38.247608	frame = 147	 simulation time = 2.92000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 49.607150	 next light status = 48green
real world time stamp: 2023-06-21 14:36:38.247652	frame = 148	 simulation time = 2.94000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 50.273818	 next light status = 48green
real world time stamp: 2023-06-21 14:36:38.247697	frame = 149	 simulation time = 2.96000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 50.940486	 next light status = 48green
real world time stamp: 2023-06-21 14:36:38.247741	frame = 150	 simulation time = 2.98000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 51.607154	 next light status = 48green
real world time stamp: 2023-06-21 14:36:38.247786	frame = 151	 simulation time = 3.00000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 52.273822	 next light status = 47green
real world time stamp: 2023-06-21 14:36:38.247832	frame = 152	 simulation time = 3.02000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 52.940490	 next light status = 47green
real world time stamp: 2023-06-21 14:36:38.247877	frame = 153	 simulation time = 3.04000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 53.607158	 next light status = 47green
real world time stamp: 2023-06-21 14:36:38.247922	frame = 154	 simulation time = 3.06000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 54.273826	 next light status = 47green
real world time stamp: 2023-06-21 14:36:38.247966	frame = 155	 simulation time = 3.08000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 54.940494	 next light status = 47green
real world time stamp: 2023-06-21 14:36:38.248010	frame = 156	 simulation time = 3.10000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 55.607162	 next light status = 47green
real world time stamp: 2023-06-21 14:36:38.248054	frame = 157	 simulation time = 3.12000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 56.273830	 next light status = 47green
real world time stamp: 2023-06-21 14:36:38.248098	frame = 158	 simulation time = 3.14000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 56.940498	 next light status = 47green
real world time stamp: 2023-06-21 14:36:38.248142	frame = 159	 simulation time = 3.16000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 57.607166	 next light status = 47green
real world time stamp: 2023-06-21 14:36:38.248187	frame = 160	 simulation time = 3.18000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 58.273834	 next light status = 47green
real world time stamp: 2023-06-21 14:36:38.248237	frame = 161	 simulation time = 3.20000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 58.940502	 next light status = 47green
real world time stamp: 2023-06-21 14:36:38.248284	frame = 162	 simulation time = 3.22000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 59.607170	 next light status = 47green
real world time stamp: 2023-06-21 14:36:38.248331	frame = 163	 simulation time = 3.24000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 60.273838	 next light status = 47green
real world time stamp: 2023-06-21 14:36:38.248377	frame = 164	 simulation time = 3.26000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 60.940506	 next light status = 47green
real world time stamp: 2023-06-21 14:36:38.248422	frame = 165	 simulation time = 3.28000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 61.607174	 next light status = 47green
