step,action,location, speed,EV location,EV speed,d to next tl,t1,,t2,,t3,,t4,,t5,,t6,,t7,,t8,,t9,,t10,,t11,,t12,,t13,,t14,,t15,,t16,,t17,
4230,-0.26608,3843.126953,9.145816,[3843.126953,9.145816,1156.872925,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,44,2,55,1,13,1,13,1,13,1,13,1,38, 2.0]
4231,-0.226519,3844.037109,9.100513,[3844.037109,9.100513,1155.962891,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,44,2,55,1,12,1,12,1,12,1,12,1,38, 2.0]
4232,-0.182966,3844.943604,9.063919,[3844.943604,9.063919,1155.056519,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,44,2,54,1,12,1,12,1,12,1,12,1,38, 2.0]
4233,-0.176073,3845.846436,9.028705,[3845.846436,9.028705,1154.153564,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,44,2,54,1,12,1,12,1,12,1,12,1,38, 2.0]
4234,-0.171811,3846.74585,8.994342,[3846.74585,8.994342,1153.25415,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,44,2,54,1,12,1,12,1,12,1,12,1,38, 2.0]
4235,-0.170388,3847.641846,8.960264,[3847.641846,8.960264,1152.358154,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,44,2,54,1,12,1,12,1,12,1,12,1,38, 2.0]
4236,-0.169904,3848.534424,8.926284,[3848.534424,8.926284,1151.465576,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,44,2,54,1,12,1,12,1,12,1,12,1,38, 2.0]
4237,-0.169717,3849.423828,8.89234,[3849.423828,8.89234,1150.576294,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,44,2,54,1,12,1,12,1,12,1,12,1,38, 2.0]
4238,-0.169619,3850.30957,8.858417,[3850.30957,8.858417,1149.69043,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,44,2,54,1,12,1,12,1,12,1,12,1,37, 2.0]
4239,-0.169222,3851.191895,8.824572,[3851.191895,8.824572,1148.807983,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,2,54,1,12,1,12,1,12,1,12,1,37, 2.0]
4240,-0.169122,3852.071045,8.790748,[3852.071045,8.790748,1147.928955,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,2,54,1,12,1,12,1,12,1,12,1,37, 2.0]
4241,-0.168971,3852.946777,8.756953,[3852.946777,8.756953,1147.053223,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,2,54,1,11,1,11,1,11,1,11,1,37, 2.0]
4242,-0.167878,3853.819092,8.723377,[3853.819092,8.723377,1146.180908,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,2,53,1,11,1,11,1,11,1,11,1,37, 2.0]
4243,-0.167169,3854.688232,8.689943,[3854.688232,8.689943,1145.31189,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,2,53,1,11,1,11,1,11,1,11,1,37, 2.0]
4244,-0.166662,3855.553711,8.656611,[3855.553711,8.656611,1144.446167,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,2,53,1,11,1,11,1,11,1,11,1,37, 2.0]
4245,-0.166066,3856.416016,8.623398,[3856.416016,8.623398,1143.583862,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,2,53,1,11,1,11,1,11,1,11,1,37, 2.0]
4246,-0.165367,3857.275146,8.590324,[3857.275146,8.590324,1142.724854,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,2,53,1,11,1,11,1,11,1,11,1,37, 2.0]
4247,-0.164546,3858.130859,8.557416,[3858.130859,8.557416,1141.869141,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,2,53,1,11,1,11,1,11,1,11,1,37, 2.0]
4248,-0.163585,3858.983398,8.524698,[3858.983398,8.524698,1141.016602,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,2,53,1,11,1,11,1,11,1,11,1,36, 2.0]
4249,-0.156666,3859.832764,8.493365,[3859.832764,8.493365,1140.167358,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,42,2,53,1,11,1,11,1,11,1,11,1,36, 2.0]
4250,-0.155051,3860.678955,8.462355,[3860.678955,8.462355,1139.321045,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,42,2,53,1,11,1,11,1,11,1,11,1,36, 2.0]
4251,-0.152553,3861.522217,8.431845,[3861.522217,8.431845,1138.477905,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,42,2,52,1,10,1,10,1,10,1,10,1,36, 2.0]
4252,-0.131613,3862.362549,8.405521,[3862.362549,8.405521,1137.637329,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,42,2,52,1,10,1,10,1,10,1,10,1,36, 2.0]
4253,-0.126021,3863.200684,8.380318,[3863.200684,8.380318,1136.799316,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,42,2,52,1,10,1,10,1,10,1,10,1,36, 2.0]
4254,-0.119847,3864.036377,8.356348,[3864.036377,8.356348,1135.963623,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,42,2,52,1,10,1,10,1,10,1,10,1,36, 2.0]
4255,-0.113092,3864.869629,8.33373,[3864.869629,8.33373,1135.130249,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,42,2,52,1,10,1,10,1,10,1,10,1,36, 2.0]
4256,-0.105776,3865.700928,8.312574,[3865.700928,8.312574,1134.299072,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,42,2,52,1,10,1,10,1,10,1,10,1,36, 2.0]
4257,-0.097937,3866.530273,8.292987,[3866.530273,8.292987,1133.469727,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,42,2,52,1,10,1,10,1,10,1,10,1,36, 2.0]
4258,-0.089634,3867.357666,8.275061,[3867.357666,8.275061,1132.642212,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,42,2,52,1,10,1,10,1,10,1,10,1,35, 2.0]
4259,-0.046896,3868.184326,8.265681,[3868.184326,8.265681,1131.815674,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,41,2,52,1,10,1,10,1,10,1,10,1,35, 2.0]
4260,-0.040311,3869.01001,8.257619,[3869.01001,8.257619,1130.989868,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,41,2,52,1,10,1,10,1,10,1,10,1,35, 2.0]
4261,-0.031388,3869.835205,8.251341,[3869.835205,8.251341,1130.164795,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,41,2,51,1,9,1,9,1,9,1,9,1,35, 2.0]
4262,0.010044,3870.660645,8.25335,[3870.660645,8.25335,1129.339478,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,41,2,51,1,9,1,9,1,9,1,9,1,35, 2.0]
4263,0.015764,3871.486328,8.256503,[3871.486328,8.256503,1128.513794,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,41,2,51,1,9,1,9,1,9,1,9,1,35, 2.0]
4264,0.020923,3872.312256,8.260687,[3872.312256,8.260687,1127.687744,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,41,2,51,1,9,1,9,1,9,1,9,1,35, 2.0]
4265,0.025542,3873.138916,8.265796,[3873.138916,8.265796,1126.861084,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,41,2,51,1,9,1,9,1,9,1,9,1,35, 2.0]
4266,0.029655,3873.966064,8.271727,[3873.966064,8.271727,1126.033936,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,41,2,51,1,9,1,9,1,9,1,9,1,35, 2.0]
4267,0.033295,3874.793945,8.278385,[3874.793945,8.278385,1125.206177,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,41,2,51,1,9,1,9,1,9,1,9,1,35, 2.0]
4268,0.0365,3875.622559,8.285686,[3875.622559,8.285686,1124.377563,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,41,2,51,1,9,1,9,1,9,1,9,1,34, 2.0]
4269,0.047004,3876.451904,8.295087,[3876.451904,8.295087,1123.548096,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,40,2,51,1,9,1,9,1,9,1,9,1,34, 2.0]
4270,0.048041,3877.282471,8.304695,[3877.282471,8.304695,1122.717529,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,40,2,51,1,9,1,9,1,9,1,9,1,34, 2.0]
4271,0.04934,3878.11377,8.314563,[3878.11377,8.314563,1121.886108,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,40,2,50,1,8,1,8,1,8,1,8,1,34, 2.0]
4272,0.053965,3878.946533,8.325356,[3878.946533,8.325356,1121.053589,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,40,2,50,1,8,1,8,1,8,1,8,1,34, 2.0]
4273,0.054462,3879.780029,8.336248,[3879.780029,8.336248,1120.219971,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,40,2,50,1,8,1,8,1,8,1,8,1,34, 2.0]
4274,0.054892,3880.614746,8.347226,[3880.614746,8.347226,1119.385254,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,40,2,50,1,8,1,8,1,8,1,8,1,34, 2.0]
4275,0.055264,3881.450684,8.358279,[3881.450684,8.358279,1118.549438,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,40,2,50,1,8,1,8,1,8,1,8,1,34, 2.0]
4276,0.055587,3882.287598,8.369396,[3882.287598,8.369396,1117.712524,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,40,2,50,1,8,1,8,1,8,1,8,1,34, 2.0]
4277,0.055869,3883.125488,8.38057,[3883.125488,8.38057,1116.87439,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,40,2,50,1,8,1,8,1,8,1,8,1,34, 2.0]
4278,0.056115,3883.964844,8.391793,[3883.964844,8.391793,1116.035278,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,40,2,50,1,8,1,8,1,8,1,8,1,33, 2.0]
4279,0.057071,3884.805176,8.403208,[3884.805176,8.403208,1115.194946,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,39,2,50,1,8,1,8,1,8,1,8,1,33, 2.0]
4280,0.057063,3885.646484,8.414619,[3885.646484,8.414619,1114.353394,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,39,2,50,1,8,1,8,1,8,1,8,1,33, 2.0]
4281,0.057186,3886.489258,8.426057,[3886.489258,8.426057,1113.510864,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,39,2,49,1,7,1,7,1,7,1,7,1,33, 2.0]
4282,0.058159,3887.333008,8.437689,[3887.333008,8.437689,1112.667114,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,39,2,49,1,7,1,7,1,7,1,7,1,33, 2.0]
4283,0.058281,3888.177979,8.449345,[3888.177979,8.449345,1111.822144,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,39,2,49,1,7,1,7,1,7,1,7,1,33, 2.0]
4284,0.058404,3889.023926,8.461026,[3889.023926,8.461026,1110.976074,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,39,2,49,1,7,1,7,1,7,1,7,1,33, 2.0]
4285,0.05853,3889.871338,8.472732,[3889.871338,8.472732,1110.128784,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,39,2,49,1,7,1,7,1,7,1,7,1,33, 2.0]
4286,0.05866,3890.719727,8.484464,[3890.719727,8.484464,1109.280273,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,39,2,49,1,7,1,7,1,7,1,7,1,33, 2.0]
4287,0.058794,3891.569336,8.496222,[3891.569336,8.496222,1108.430664,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,39,2,49,1,7,1,7,1,7,1,7,1,33, 2.0]
4288,0.058932,3892.420166,8.508009,[3892.420166,8.508009,1107.579956,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,39,2,49,1,7,1,7,1,7,1,7,1,32, 2.0]
4289,0.060211,3893.272217,8.520051,[3893.272217,8.520051,1106.727905,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,38,2,49,1,7,1,7,1,7,1,7,1,32, 2.0]
4290,0.059914,3894.125244,8.532034,[3894.125244,8.532034,1105.874634,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,38,2,49,1,7,1,7,1,7,1,7,1,32, 2.0]
4291,0.060107,3894.979736,8.544055,[3894.979736,8.544055,1105.020264,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,38,2,48,1,6,1,6,1,6,1,6,1,32, 2.0]
4292,0.062942,3895.835449,8.556643,[3895.835449,8.556643,1104.164673,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,38,2,48,1,6,1,6,1,6,1,6,1,32, 2.0]
4293,0.063266,3896.692383,8.569297,[3896.692383,8.569297,1103.307739,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,38,2,48,1,6,1,6,1,6,1,6,1,32, 2.0]
4294,0.063582,3897.550537,8.582013,[3897.550537,8.582013,1102.449463,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,38,2,48,1,6,1,6,1,6,1,6,1,32, 2.0]
4295,0.063873,3898.409912,8.594788,[3898.409912,8.594788,1101.589966,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,38,2,48,1,6,1,6,1,6,1,6,1,32, 2.0]
4296,0.064118,3899.270752,8.607612,[3899.270752,8.607612,1100.729248,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,38,2,48,1,6,1,6,1,6,1,6,1,32, 2.0]
4297,0.064281,3900.132812,8.620468,[3900.132812,8.620468,1099.867188,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,38,2,48,1,6,1,6,1,6,1,6,1,32, 2.0]
4298,0.064311,3900.996094,8.63333,[3900.996094,8.63333,1099.003906,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,38,2,48,1,6,1,6,1,6,1,6,1,31, 2.0]
4299,0.068247,3901.86084,8.646979,[3901.86084,8.646979,1098.13916,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,37,2,48,1,6,1,6,1,6,1,6,1,31, 2.0]
4300,0.066463,3902.726807,8.660272,[3902.726807,8.660272,1097.273193,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,37,2,48,1,6,1,6,1,6,1,6,1,31, 2.0]
4301,0.065762,3903.594238,8.673425,[3903.594238,8.673425,1096.405762,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,37,2,47,1,5,1,5,1,5,1,5,1,31, 2.0]
4302,0.060899,3904.462646,8.685604,[3904.462646,8.685604,1095.537231,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,37,2,47,1,5,1,5,1,5,1,5,1,31, 2.0]
4303,0.054644,3905.33252,8.696533,[3905.33252,8.696533,1094.667603,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,37,2,47,1,5,1,5,1,5,1,5,1,31, 2.0]
4304,0.04675,3906.202881,8.705883,[3906.202881,8.705883,1093.796997,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,37,2,47,1,5,1,5,1,5,1,5,1,31, 2.0]
4305,0.037714,3907.074463,8.713426,[3907.074463,8.713426,1092.925659,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,37,2,47,1,5,1,5,1,5,1,5,1,31, 2.0]
4306,0.028439,3907.946289,8.719113,[3907.946289,8.719113,1092.053711,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,37,2,47,1,5,1,5,1,5,1,5,1,31, 2.0]
4307,0.019954,3908.818604,8.723104,[3908.818604,8.723104,1091.181396,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,37,2,47,1,5,1,5,1,5,1,5,1,31, 2.0]
4308,0.012995,3909.691162,8.725703,[3909.691162,8.725703,1090.308838,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,37,2,47,1,5,1,5,1,5,1,5,1,30, 2.0]
4309,0.011014,3910.563965,8.727906,[3910.563965,8.727906,1089.436035,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,36,2,47,1,5,1,5,1,5,1,5,1,30, 2.0]
4310,0.00687,3911.436768,8.72928,[3911.436768,8.72928,1088.56311,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,36,2,47,1,5,1,5,1,5,1,5,1,30, 2.0]
4311,0.003772,3912.309814,8.730035,[3912.309814,8.730035,1087.690186,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,36,2,46,1,4,1,4,1,4,1,4,1,30, 2.0]
4312,-0.001025,3913.182861,8.72983,[3913.182861,8.72983,1086.817139,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,36,2,46,1,4,1,4,1,4,1,4,1,30, 2.0]
4313,-0.001753,3914.055908,8.729479,[3914.055908,8.729479,1085.944214,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,36,2,46,1,4,1,4,1,4,1,4,1,30, 2.0]
4314,-0.00231,3914.928711,8.729017,[3914.928711,8.729017,1085.071289,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,36,2,46,1,4,1,4,1,4,1,4,1,30, 2.0]
4315,-0.002759,3915.801514,8.728465,[3915.801514,8.728465,1084.198486,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,36,2,46,1,4,1,4,1,4,1,4,1,30, 2.0]
4316,-0.003139,3916.674316,8.727838,[3916.674316,8.727838,1083.325684,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,36,2,46,1,4,1,4,1,4,1,4,1,30, 2.0]
4317,-0.003479,3917.547119,8.727141,[3917.547119,8.727141,1082.453003,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,36,2,46,1,4,1,4,1,4,1,4,1,30, 2.0]
4318,-0.003796,3918.419678,8.726382,[3918.419678,8.726382,1081.580322,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,36,2,46,1,4,1,4,1,4,1,4,1,29, 2.0]
4319,-0.00628,3919.292236,8.725126,[3919.292236,8.725126,1080.707764,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,35,2,46,1,4,1,4,1,4,1,4,1,29, 2.0]
4320,-0.00565,3920.164551,8.723996,[3920.164551,8.723996,1079.835449,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,35,2,46,1,4,1,4,1,4,1,4,1,29, 2.0]
4321,-0.00601,3921.036865,8.722795,[3921.036865,8.722795,1078.963135,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,35,2,45,1,3,1,3,1,3,1,3,1,29, 2.0]
4322,-0.009759,3921.908936,8.720842,[3921.908936,8.720842,1078.091064,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,35,2,45,1,3,1,3,1,3,1,3,1,29, 2.0]
4323,-0.010098,3922.780762,8.718822,[3922.780762,8.718822,1077.219116,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,35,2,45,1,3,1,3,1,3,1,3,1,29, 2.0]
4324,-0.010432,3923.652588,8.716737,[3923.652588,8.716737,1076.347534,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,35,2,45,1,3,1,3,1,3,1,3,1,29, 2.0]
4325,-0.010763,3924.523926,8.714583,[3924.523926,8.714583,1075.476074,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,35,2,45,1,3,1,3,1,3,1,3,1,29, 2.0]
4326,-0.011091,3925.395264,8.712366,[3925.395264,8.712366,1074.604858,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,35,2,45,1,3,1,3,1,3,1,3,1,29, 2.0]
4327,-0.011416,3926.266113,8.710082,[3926.266113,8.710082,1073.733765,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,35,2,45,1,3,1,3,1,3,1,3,1,29, 2.0]
4328,-0.01174,3927.136963,8.707734,[3927.136963,8.707734,1072.863037,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,35,2,45,1,3,1,3,1,3,1,3,1,28, 2.0]
4329,-0.014403,3928.007568,8.704854,[3928.007568,8.704854,1071.992554,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,34,2,45,1,3,1,3,1,3,1,3,1,28, 2.0]
4330,-0.013604,3928.877686,8.702133,[3928.877686,8.702133,1071.122314,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,34,2,45,1,3,1,3,1,3,1,3,1,28, 2.0]
4331,-0.013915,3929.747559,8.69935,[3929.747559,8.69935,1070.252441,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,34,2,44,1,2,1,2,1,2,1,2,1,28, 2.0]
4332,-0.016418,3930.617188,8.696066,[3930.617188,8.696066,1069.382812,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,34,2,44,1,2,1,2,1,2,1,2,1,28, 2.0]
4333,-0.01673,3931.486572,8.69272,[3931.486572,8.69272,1068.51355,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,34,2,44,1,2,1,2,1,2,1,2,1,28, 2.0]
4334,-0.017052,3932.355469,8.68931,[3932.355469,8.68931,1067.644531,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,34,2,44,1,2,1,2,1,2,1,2,1,28, 2.0]
4335,-0.017386,3933.224121,8.685833,[3933.224121,8.685833,1066.776001,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,34,2,44,1,2,1,2,1,2,1,2,1,28, 2.0]
4336,-0.017733,3934.092285,8.682286,[3934.092285,8.682286,1065.907715,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,34,2,44,1,2,1,2,1,2,1,2,1,28, 2.0]
